黑龙江省	带岭	101050815
黑龙江省	红星	101050816
黑龙江省	上甘岭	101050817
黑龙江省	大庆	101050901
黑龙江省	林甸	101050902
黑龙江省	肇州	101050903
黑龙江省	肇源	101050904
黑龙江省	杜尔伯特	101050905
黑龙江省	萨尔图	101050906
黑龙江省	龙凤	101050907
黑龙江省	让胡路	101050908
黑龙江省	红岗	101050909
黑龙江省	大同	101050910
黑龙江省	新兴	101051001
黑龙江省	七台河	101051002
黑龙江省	勃利	101051003
黑龙江省	桃山	101051004
黑龙江省	茄子河	101051005
黑龙江省	鸡西	101051101
黑龙江省	虎林	101051102
黑龙江省	密山	101051103
黑龙江省	鸡东	101051104
黑龙江省	鸡冠	101051105
黑龙江省	恒山	101051106
黑龙江省	滴道	101051107
黑龙江省	梨树	101051108
黑龙江省	城子河	101051109
黑龙江省	麻山	101051110
黑龙江省	鹤岗	101051201
黑龙江省	绥滨	101051202
黑龙江省	萝北	101051203
黑龙江省	向阳	101051204
黑龙江省	工农	101051205
黑龙江省	南山	101051206
黑龙江省	兴安	101051207
黑龙江省	东山	101051208
黑龙江省	兴山	101051209
黑龙江省	双鸭山	101051301
黑龙江省	集贤	101051302
黑龙江省	宝清	101051303
黑龙江省	饶河	101051304
黑龙江省	友谊	101051305
黑龙江省	尖山	101051306
黑龙江省	岭东	101051307
黑龙江省	四方台	101051308
黑龙江省	宝山	101051309
吉林省	长春	101060101
吉林省	农安	101060102
吉林省	德惠	101060103
吉林省	九台	101060104
吉林省	榆树	101060105
吉林省	双阳	101060106
吉林省	二道	101060107
吉林省	南关	101060108
吉林省	宽城	101060109
吉林省	朝阳	101060110
吉林省	绿园	101060111
吉林省	吉林	101060201
吉林省	舒兰	101060202
吉林省	永吉	101060203
吉林省	蛟河	101060204
吉林省	磐石	101060205
吉林省	桦甸	101060206
吉林省	昌邑	101060207
吉林省	龙潭	101060208
吉林省	船营	101060209
吉林省	丰满	101060210
吉林省	延吉	101060301
吉林省	敦化	101060302
吉林省	安图	101060303
吉林省	汪清	101060304
吉林省	和龙	101060305
吉林省	延边	101060306
吉林省	龙井	101060307
吉林省	珲春	101060308
吉林省	图们	101060309
吉林省	四平	101060401
吉林省	双辽	101060402
吉林省	梨树	101060403
吉林省	公主岭	101060404
吉林省	伊通	101060405
吉林省	铁西	101060406
吉林省	铁东	101060407
吉林省	通化	101060501
吉林省	梅河口	101060502
吉林省	柳河	101060503
吉林省	辉南	101060504
吉林省	集安	101060505
吉林省	通化县	101060506
吉林省	东昌	101060507
吉林省	二道江	101060508
吉林省	白城	101060601
吉林省	洮南	101060602
吉林省	大安	101060603
吉林省	镇赉	101060604
吉林省	通榆	101060605
吉林省	洮北	101060606
吉林省	辽源	101060701
吉林省	东丰	101060702
吉林省	东辽	101060703
吉林省	龙山	101060704
吉林省	西安	101060705
吉林省	松原	101060801
吉林省	乾安	101060802
吉林省	前郭	101060803
吉林省	长岭	101060804
吉林省	扶余	101060805
吉林省	宁江	101060806
吉林省	白山	101060901
吉林省	靖宇	101060902
吉林省	临江	101060903
吉林省	东岗	101060904
吉林省	长白	101060905
吉林省	抚松	101060906
吉林省	江源	101060907
吉林省	浑江	101060908
辽宁省	沈阳	101070101
辽宁省	浑南	101070102
辽宁省	辽中	101070103
辽宁省	康平	101070104
辽宁省	法库	101070105
辽宁省	新民	101070106
辽宁省	和平	101070107
辽宁省	沈河	101070108
辽宁省	大东	101070109
辽宁省	皇姑	101070110
辽宁省	铁西	101070111
辽宁省	苏家屯	101070112
辽宁省	沈北新区	101070113
辽宁省	于洪	101070114
辽宁省	大连	101070201
辽宁省	瓦房店	101070202
辽宁省	金州	101070203
辽宁省	普兰店	101070204
辽宁省	旅顺	101070205
辽宁省	长海	101070206
辽宁省	庄河	101070207
辽宁省	中山	101070208
辽宁省	西岗	101070209
辽宁省	沙河口	101070210
辽宁省	甘井子	101070211
辽宁省	鞍山	101070301
辽宁省	台安	101070302
辽宁省	岫岩	101070303
辽宁省	海城	101070304
辽宁省	铁东	101070305
辽宁省	铁西	101070306
辽宁省	立山	101070307
辽宁省	千山	101070308
辽宁省	抚顺	101070401
辽宁省	新宾	101070402
辽宁省	清原	101070403
辽宁省	新抚	101070405
辽宁省	东洲	101070406
辽宁省	望花	101070407
辽宁省	顺城	101070408
辽宁省	本溪	101070501
辽宁省	本溪县	101070502
辽宁省	平山	101070503
辽宁省	桓仁	101070504
辽宁省	溪湖	101070505
辽宁省	明山	101070506
辽宁省	南芬	101070507
辽宁省	丹东	101070601
辽宁省	凤城	101070602
辽宁省	宽甸	101070603
辽宁省	东港	101070604
辽宁省	元宝	101070605
辽宁省	振兴	101070606
辽宁省	振安	101070607
辽宁省	锦州	101070701
辽宁省	凌海	101070702
辽宁省	古塔	101070703
辽宁省	义县	101070704
辽宁省	黑山	101070705
辽宁省	北镇	101070706
辽宁省	凌河	101070707
辽宁省	太和	101070708
辽宁省	营口	101070801
辽宁省	大石桥	101070802
辽宁省	盖州	101070803
辽宁省	站前	101070804
辽宁省	西市	101070805
辽宁省	鲅鱼圈	101070806
辽宁省	老边	101070807
辽宁省	阜新	101070901
辽宁省	彰武	101070902
辽宁省	海州	101070903
辽宁省	新邱	101070904
辽宁省	太平	101070905
辽宁省	清河门	101070906
辽宁省	细河	101070907
辽宁省	辽阳	101071001
辽宁省	辽阳县	101071002
辽宁省	灯塔	101071003
辽宁省	弓长岭	101071004
辽宁省	白塔	101071005
辽宁省	文圣	101071006
辽宁省	宏伟	101071007
辽宁省	太子河	101071008
辽宁省	铁岭	101071101
辽宁省	开原	101071102
辽宁省	昌图	101071103
辽宁省	西丰	101071104
辽宁省	调兵山	101071105
辽宁省	银州	101071106
辽宁省	清河	101071107
辽宁省	朝阳	101071201
辽宁省	双塔	101071202
辽宁省	凌源	101071203
辽宁省	喀左	101071204
辽宁省	北票	101071205
辽宁省	龙城	101071206
辽宁省	建平县	101071207
辽宁省	盘锦	101071301
辽宁省	大洼	101071302
辽宁省	盘山	101071303
辽宁省	双台子	101071304
辽宁省	兴隆台	101071305
辽宁省	葫芦岛	101071401
辽宁省	建昌	101071402
辽宁省	绥中	101071403
辽宁省	兴城	101071404
辽宁省	连山	101071405
辽宁省	龙港	101071406
辽宁省	南票	101071407
内蒙古自治区	呼和浩特	101080101
内蒙古自治区	土左旗	101080102
内蒙古自治区	托县	101080103
内蒙古自治区	和林	101080104
内蒙古自治区	清水河	101080105
内蒙古自治区	赛罕	101080106
内蒙古自治区	武川	101080107
内蒙古自治区	新城	101080108
内蒙古自治区	回民	101080109
内蒙古自治区	玉泉	101080110
内蒙古自治区	包头	101080201
内蒙古自治区	白云鄂博	101080202
内蒙古自治区	满都拉	101080203
内蒙古自治区	土右旗	101080204
内蒙古自治区	固阳	101080205
内蒙古自治区	达茂旗	101080206
内蒙古自治区	希拉穆仁	101080207
内蒙古自治区	东河	101080208
内蒙古自治区	昆都仑	101080209
内蒙古自治区	青山	101080210
内蒙古自治区	石拐	101080211
内蒙古自治区	九原	101080212
内蒙古自治区	乌海	101080301
内蒙古自治区	海勃湾	101080302
内蒙古自治区	海南	101080303
内蒙古自治区	乌达	101080304
内蒙古自治区	集宁	101080401
内蒙古自治区	卓资	101080402
内蒙古自治区	化德	101080403
内蒙古自治区	商都	101080404
内蒙古自治区	乌兰察布	101080405
内蒙古自治区	兴和	101080406
内蒙古自治区	凉城	101080407
内蒙古自治区	察右前旗	101080408
内蒙古自治区	察右中旗	101080409
内蒙古自治区	察右后旗	101080410
内蒙古自治区	四子王旗	101080411
内蒙古自治区	丰镇	101080412
内蒙古自治区	通辽	101080501
内蒙古自治区	舍伯吐	101080502
内蒙古自治区	科左中旗	101080503
内蒙古自治区	科左后旗	101080504
内蒙古自治区	青龙山	101080505
内蒙古自治区	开鲁	101080506
内蒙古自治区	库伦	101080507
内蒙古自治区	奈曼	101080508
内蒙古自治区	扎鲁特	101080509
内蒙古自治区	科尔沁	101080510
内蒙古自治区	巴雅尔吐胡硕	101080511
内蒙古自治区	霍林郭勒	101080512
内蒙古自治区	赤峰	101080601
内蒙古自治区	红山	101080602
内蒙古自治区	阿鲁旗	101080603
内蒙古自治区	巴林左旗	101080605
内蒙古自治区	巴林右旗	101080606
内蒙古自治区	林西	101080607
内蒙古自治区	克什克腾	101080608
内蒙古自治区	翁牛特	101080609
内蒙古自治区	岗子	101080610
内蒙古自治区	喀喇沁	101080611
内蒙古自治区	八里罕	101080612
内蒙古自治区	宁城	101080613
内蒙古自治区	敖汉	101080614
内蒙古自治区	元宝山	101080616
内蒙古自治区	松山	101080617
内蒙古自治区	富河	101080618
内蒙古自治区	宝国图	101080619
内蒙古自治区	鄂尔多斯	101080701
内蒙古自治区	达拉特	101080703
内蒙古自治区	准格尔	101080704
内蒙古自治区	鄂前旗	101080705
内蒙古自治区	河南	101080706
内蒙古自治区	伊和乌素	101080707
内蒙古自治区	鄂托克	101080708
内蒙古自治区	杭锦旗	101080709
内蒙古自治区	乌审旗	101080710
内蒙古自治区	伊金霍洛	101080711
内蒙古自治区	乌审召	101080712
内蒙古自治区	东胜	101080713
内蒙古自治区	康巴什	101080714
内蒙古自治区	临河	101080801
内蒙古自治区	五原	101080802
内蒙古自治区	磴口	101080803
内蒙古自治区	乌前旗	101080804
内蒙古自治区	大佘太	101080805
内蒙古自治区	乌中旗	101080806
内蒙古自治区	乌后旗	101080807
内蒙古自治区	海力素	101080808
内蒙古自治区	那仁宝力格	101080809
内蒙古自治区	杭锦后旗	101080810
内蒙古自治区	巴彦淖尔	101080811
内蒙古自治区	锡林浩特	101080901
内蒙古自治区	锡林郭勒	101080902
内蒙古自治区	二连浩特	101080903
内蒙古自治区	阿巴嘎	101080904
内蒙古自治区	苏左旗	101080906
内蒙古自治区	苏右旗	101080907
内蒙古自治区	朱日和	101080908
内蒙古自治区	东乌旗	101080909
内蒙古自治区	西乌旗	101080910
内蒙古自治区	太仆寺旗	101080911
内蒙古自治区	镶黄旗	101080912
内蒙古自治区	正镶白旗	101080913
内蒙古自治区	正蓝旗	101080914
内蒙古自治区	多伦	101080915
内蒙古自治区	博克图	101080916
内蒙古自治区	乌拉盖	101080917
内蒙古自治区	海拉尔	101081001
内蒙古自治区	小二沟	101081002
内蒙古自治区	阿荣旗	101081003
内蒙古自治区	莫力达瓦	101081004
内蒙古自治区	鄂伦春旗	101081005
内蒙古自治区	鄂温克旗	101081006
内蒙古自治区	陈旗	101081007
内蒙古自治区	新左旗	101081008
内蒙古自治区	新右旗	101081009
内蒙古自治区	满洲里	101081010
内蒙古自治区	牙克石	101081011
内蒙古自治区	扎兰屯	101081012
内蒙古自治区	呼伦贝尔	101081013
内蒙古自治区	额尔古纳	101081014
内蒙古自治区	根河	101081015
内蒙古自治区	图里河	101081016
内蒙古自治区	扎赉诺尔	101081017
内蒙古自治区	乌兰浩特	101081101
内蒙古自治区	阿尔山	101081102
内蒙古自治区	科右中旗	101081103
内蒙古自治区	胡尔勒	101081104
内蒙古自治区	扎赉特	101081105
内蒙古自治区	索伦	101081106
内蒙古自治区	突泉	101081107
内蒙古自治区	兴安盟	101081108
内蒙古自治区	科右前旗	101081109
内蒙古自治区	高力板	101081110
内蒙古自治区	阿左旗	101081201
内蒙古自治区	阿右旗	101081202
内蒙古自治区	额济纳	101081203
内蒙古自治区	拐子湖	101081204
内蒙古自治区	吉兰泰	101081205
内蒙古自治区	巴彦诺日公	101081209
内蒙古自治区	雅布赖	101081210
内蒙古自治区	乌斯太	101081211
内蒙古自治区	孪井滩	101081212
内蒙古自治区	阿拉善盟	101081213
河北省	石家庄	101090101
河北省	井陉	101090102
河北省	正定	101090103
河北省	栾城	101090104
河北省	行唐	101090105
河北省	灵寿	101090106
河北省	高邑	101090107
河北省	深泽	101090108
河北省	赞皇	101090109
河北省	无极	101090110
河北省	平山	101090111
河北省	元氏	101090112
河北省	赵县	101090113
河北省	辛集	101090114
河北省	藁城	101090115
河北省	晋州	101090116
河北省	新乐	101090117
河北省	鹿泉	101090118
河北省	长安	101090119
河北省	桥西	101090120
河北省	新华	101090121
河北省	井陉矿区	101090122
河北省	裕华	101090123
河北省	保定	101090201
河北省	满城	101090202
河北省	阜平	101090203
河北省	徐水	101090204
河北省	唐县	101090205
河北省	高阳	101090206
河北省	竞秀	101090208
河北省	涞源	101090209
河北省	望都	101090210
河北省	易县	101090212
河北省	莲池	101090213
河北省	曲阳	101090214
河北省	蠡县	101090215
河北省	顺平	101090216
河北省	涿州	101090218
河北省	定州	101090219
河北省	安国	101090220
河北省	高碑店	101090221
河北省	涞水	101090222
河北省	定兴	101090223
河北省	清苑	101090224
河北省	博野	101090225
河北省	张家口	101090301
河北省	宣化	101090302
河北省	张北	101090303
河北省	康保	101090304
河北省	沽源	101090305
河北省	尚义	101090306
河北省	蔚县	101090307
河北省	阳原	101090308
河北省	怀安	101090309
河北省	万全	101090310
河北省	怀来	101090311
河北省	涿鹿	101090312
河北省	赤城	101090313
河北省	崇礼	101090314
河北省	桥东	101090315
河北省	桥西	101090316
河北省	下花园	101090317
河北省	双桥	101090401
河北省	承德	101090402
河北省	承德县	101090403
河北省	兴隆	101090404
河北省	平泉	101090405
河北省	滦平	101090406
河北省	隆化	101090407
河北省	丰宁	101090408
河北省	宽城	101090409
河北省	围场	101090410
河北省	双滦	101090411
河北省	鹰手营子矿	101090412
河北省	唐山	101090501
河北省	丰南	101090502
河北省	丰润	101090503
河北省	滦州	101090504
河北省	滦南	101090505
河北省	乐亭	101090506
河北省	迁西	101090507
河北省	玉田	101090508
河北省	曹妃甸	101090509
河北省	遵化	101090510
河北省	迁安	101090511
河北省	路南	101090513
河北省	路北	101090514
河北省	古冶	101090515
河北省	开平	101090516
河北省	廊坊	101090601
河北省	固安	101090602
河北省	永清	101090603
河北省	香河	101090604
河北省	大城	101090605
河北省	文安	101090606
河北省	大厂	101090607
河北省	霸州	101090608
河北省	三河	101090609
河北省	安次	101090610
河北省	广阳	101090611
河北省	沧州	101090701
河北省	青县	101090702
河北省	东光	101090703
河北省	海兴	101090704
河北省	盐山	101090705
河北省	肃宁	101090706
河北省	南皮	101090707
河北省	吴桥	101090708
河北省	献县	101090709
河北省	孟村	101090710
河北省	泊头	101090711
河北省	任丘	101090712
河北省	黄骅	101090713
河北省	河间	101090714
河北省	新华	101090715
河北省	沧县	101090716
河北省	运河	101090717
河北省	衡水	101090801
河北省	枣强	101090802
河北省	武邑	101090803
河北省	武强	101090804
河北省	饶阳	101090805
河北省	安平	101090806
河北省	故城	101090807
河北省	景县	101090808
河北省	阜城	101090809
河北省	冀州	101090810
河北省	深州	101090811
河北省	桃城	101090812
河北省	邢台	101090901
河北省	临城	101090902
河北省	桥东	101090903
河北省	内丘	101090904
河北省	柏乡	101090905
河北省	隆尧	101090906
河北省	南和	101090907
河北省	宁晋	101090908
河北省	巨鹿	101090909
河北省	新河	101090910
河北省	广宗	101090911
河北省	平乡	101090912
河北省	威县	101090913
河北省	清河	101090914
河北省	临西	101090915
河北省	南宫	101090916
河北省	沙河	101090917
河北省	任县	101090918
河北省	桥西	101090919
河北省	邯郸	101091001
河北省	峰峰	101091002
河北省	临漳	101091003
河北省	成安	101091004
河北省	大名	101091005
河北省	涉县	101091006
河北省	磁县	101091007
河北省	肥乡	101091008
河北省	永年	101091009
河北省	邱县	101091010
河北省	鸡泽	101091011
河北省	广平	101091012
河北省	馆陶	101091013
河北省	魏县	101091014
河北省	曲周	101091015
河北省	武安	101091016
河北省	邯山	101091017
河北省	丛台	101091018
河北省	复兴	101091019
河北省	秦皇岛	101091101
河北省	青龙	101091102
河北省	昌黎	101091103
河北省	抚宁	101091104
河北省	卢龙	101091105
河北省	北戴河	101091106
河北省	海港	101091107
河北省	山海关	101091108
河北省	雄安新区	101091201
河北省	容城	101091202
河北省	安新	101091203
河北省	雄县	101091204
山西省	太原	101100101
山西省	清徐	101100102
山西省	阳曲	101100103
山西省	娄烦	101100104
山西省	古交	101100105
山西省	尖草坪区	101100106
山西省	小店区	101100107
山西省	迎泽	101100108
山西省	杏花岭	101100109
山西省	万柏林	101100110
山西省	晋源	101100111
山西省	大同	101100201
山西省	阳高	101100202
山西省	云州	101100203
山西省	天镇	101100204
山西省	广灵	101100205
山西省	灵丘	101100206
山西省	浑源	101100207
山西省	左云	101100208
山西省	矿区	101100209
山西省	南郊	101100210
山西省	新荣	101100211
山西省	阳泉	101100301
山西省	盂县	101100302
山西省	平定	101100303
山西省	矿区	101100304
山西省	郊区	101100305
山西省	晋中	101100401
山西省	榆次	101100402
山西省	榆社	101100403
山西省	左权	101100404
山西省	和顺	101100405
山西省	昔阳	101100406
山西省	寿阳	101100407
山西省	太谷	101100408
山西省	祁县	101100409
山西省	平遥	101100410
山西省	灵石	101100411
山西省	介休	101100412
山西省	长治	101100501
山西省	黎城	101100502
山西省	屯留	101100503
山西省	潞城	101100504
山西省	襄垣	101100505
山西省	平顺	101100506
山西省	武乡	101100507
山西省	沁县	101100508
山西省	长子	101100509
山西省	沁源	101100510
山西省	壶关	101100511
山西省	郊区	101100512
山西省	晋城	101100601
山西省	沁水	101100602
山西省	阳城	101100603
山西省	陵川	101100604
山西省	高平	101100605
山西省	泽州	101100606
山西省	临汾	101100701
山西省	曲沃	101100702
山西省	永和	101100703
山西省	隰县	101100704
山西省	大宁	101100705
山西省	吉县	101100706
山西省	襄汾	101100707
山西省	蒲县	101100708
山西省	汾西	101100709
山西省	洪洞	101100710
山西省	霍州	101100711
山西省	乡宁	101100712
山西省	翼城	101100713
山西省	侯马	101100714
山西省	浮山	101100715
山西省	安泽	101100716
山西省	古县	101100717
山西省	尧都	101100718
山西省	运城	101100801
山西省	临猗	101100802
山西省	稷山	101100803
山西省	万荣	101100804
山西省	河津	101100805
山西省	新绛	101100806
山西省	绛县	101100807
山西省	闻喜	101100808
山西省	垣曲	101100809
山西省	永济	101100810
山西省	芮城	101100811
山西省	夏县	101100812
山西省	平陆	101100813
山西省	盐湖	101100814
山西省	朔州	101100901
山西省	平鲁	101100902
山西省	山阴	101100903
山西省	右玉	101100904
山西省	应县	101100905
山西省	怀仁	101100906
山西省	朔城	101100907
山西省	忻州	101101001
山西省	定襄	101101002
山西省	五台县	101101003
山西省	河曲	101101004
山西省	偏关	101101005
山西省	神池	101101006
山西省	宁武	101101007
山西省	代县	101101008
山西省	繁峙	101101009
山西省	五台山	101101010
山西省	保德	101101011
山西省	静乐	101101012
山西省	岢岚	101101013
山西省	五寨	101101014
山西省	原平	101101015
山西省	忻府	101101016
山西省	吕梁	101101100
山西省	离石	101101101
山西省	临县	101101102
山西省	兴县	101101103
山西省	岚县	101101104
山西省	柳林	101101105
山西省	石楼	101101106
山西省	方山	101101107
山西省	交口	101101108
山西省	中阳	101101109
山西省	孝义	101101110
山西省	汾阳	101101111
山西省	文水	101101112
山西省	交城	101101113
陕西省	西安	101110101
陕西省	长安	101110102
陕西省	临潼	101110103
陕西省	蓝田	101110104
陕西省	周至	101110105
陕西省	鄠邑	101110106
陕西省	高陵	101110107
陕西省	新城	101110108
陕西省	碑林	101110109
陕西省	莲湖	101110110
陕西省	灞桥	101110111
陕西省	未央	101110112
陕西省	雁塔	101110113
陕西省	阎良	101110114
陕西省	咸阳	101110200
陕西省	三原	101110201
陕西省	礼泉	101110202
陕西省	永寿	101110203
陕西省	淳化	101110204
陕西省	泾阳	101110205
陕西省	武功	101110206
陕西省	乾县	101110207
陕西省	彬州	101110208
陕西省	长武	101110209
陕西省	旬邑	101110210
陕西省	兴平	101110211
陕西省	秦都	101110212
陕西省	渭城	101110213
陕西省	延安	101110300
陕西省	延长	101110301
陕西省	延川	101110302
陕西省	子长	101110303
陕西省	宜川	101110304
陕西省	富县	101110305
陕西省	志丹	101110306
陕西省	安塞	101110307
陕西省	甘泉	101110308
陕西省	洛川	101110309
陕西省	黄陵	101110310
陕西省	黄龙	101110311
陕西省	吴起	101110312
陕西省	宝塔	101110313
陕西省	榆林	101110401
陕西省	府谷	101110402
陕西省	神木	101110403
陕西省	佳县	101110404
陕西省	定边	101110405
陕西省	靖边	101110406
陕西省	横山	101110407
陕西省	米脂	101110408
陕西省	子洲	101110409
陕西省	绥德	101110410
陕西省	吴堡	101110411
陕西省	清涧	101110412
陕西省	榆阳	101110413
陕西省	渭南	101110501
陕西省	潼关	101110503
陕西省	大荔	101110504
陕西省	白水	101110505
陕西省	富平	101110506
陕西省	蒲城	101110507
陕西省	澄城	101110508
陕西省	合阳	101110509
陕西省	韩城	101110510
陕西省	华阴	101110511
陕西省	临渭	101110512
陕西省	华州	101110513
陕西省	商洛	101110601
陕西省	洛南	101110602
陕西省	柞水	101110603
陕西省	商州	101110604
陕西省	镇安	101110605
陕西省	丹凤	101110606
陕西省	商南	101110607
陕西省	山阳	101110608
陕西省	安康	101110701
陕西省	紫阳	101110702
陕西省	石泉	101110703
陕西省	汉阴	101110704
陕西省	旬阳	101110705
陕西省	岚皋	101110706
陕西省	平利	101110707
陕西省	白河	101110708
陕西省	镇坪	101110709
陕西省	宁陕	101110710
陕西省	汉滨	101110711
陕西省	汉中	101110801
陕西省	略阳	101110802
陕西省	勉县	101110803
陕西省	留坝	101110804
陕西省	洋县	101110805
陕西省	城固	101110806
陕西省	西乡	101110807
陕西省	佛坪	101110808
陕西省	宁强	101110809
陕西省	南郑	101110810
陕西省	镇巴	101110811
陕西省	汉台	101110812
陕西省	宝鸡	101110901
陕西省	渭滨	101110902
陕西省	千阳	101110903
陕西省	麟游	101110904
陕西省	岐山	101110905
陕西省	凤翔	101110906
陕西省	扶风	101110907
陕西省	眉县	101110908
陕西省	太白	101110909
陕西省	凤县	101110910
陕西省	陇县	101110911
陕西省	陈仓	101110912
陕西省	金台	101110913
陕西省	铜川	101111001
陕西省	宜君	101111003
陕西省	耀州	101111004
陕西省	王益	101111005
陕西省	印台	101111006
陕西省	杨凌	101111101
陕西省	杨陵	101111102
山东省	济南	101120101
山东省	长清	101120102
山东省	商河	101120103
山东省	章丘	101120104
山东省	平阴	101120105
山东省	济阳	101120106
山东省	历下	101120107
山东省	市中	101120108
山东省	槐荫	101120109
山东省	天桥	101120110
山东省	历城	101120111
山东省	青岛	101120201
山东省	崂山	101120202
山东省	市南	101120203
山东省	即墨	101120204
山东省	胶州	101120205
山东省	黄岛	101120206
山东省	莱西	101120207
山东省	平度	101120208
山东省	市北	101120209
山东省	李沧	101120210
山东省	城阳	101120211
山东省	淄博	101120301
山东省	淄川	101120302
山东省	博山	101120303
山东省	高青	101120304
山东省	周村	101120305
山东省	沂源	101120306
山东省	桓台	101120307
山东省	临淄	101120308
山东省	张店	101120309
山东省	德州	101120401
